company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Hyundai,2013,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2012,158000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,360000.0
Maruti,2012,120000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,310000.0
Honda,2015,50000.0,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0,725000.0
Maruti,2012,110000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,340000.0
Hyundai,2017,2000.0,Diesel,Individual,Manual,Second Owner,25.4,1186.0,73.97,5.0,550000.0
Toyota,2011,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2016,70000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,380000.0
Nissan,2013,90000.0,Petrol,Individual,Automatic,Second Owner,17.97,1498.0,99.6,5.0,350000.0
Hyundai,2019,2000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,610000.0
Maruti,2015,20000.0,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,525000.0
Toyota,2011,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2017,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,6.0,20.37
Maruti,2012,193000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,320000.0
Maruti,2014,80000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,375000.0
Datsun,2019,40000.0,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,5.0,300000.0
Hyundai,2015,70000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.54,1396.0,88.73,5.0,500000.0
Mahindra,2011,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,9.0,20.37
Tata,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2017,120000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,350000.0
Tata,2015,40000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,380000.0
Hyundai,2008,95200.0,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0,114999.0
Honda,2014,33033.0,Petrol,Dealer,Manual,First Owner,19.4,1198.0,86.8,5.0,335000.0
Hyundai,2015,63063.0,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0,465000.0
Tata,2012,60000.0,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0,290000.0
Maruti,2005,45000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,110000.0
Tata,2011,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2009,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2007,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Mercedes-Benz,2018,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2016,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,8.0,20.37
Hyundai,2017,35000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,450000.0
Hyundai,2017,35000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,450000.0
Hyundai,2013,50000.0,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,5.0,290000.0
Maruti,2016,20000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,520000.0
Hyundai,2011,20000.0,Petrol,Individual,Automatic,First Owner,16.95,1197.0,78.9,5.0,265000.0
Maruti,2012,50000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0,330000.0
Maruti,2012,50000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,5.0,330000.0
Mahindra,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2014,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2015,50000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,525000.0
Maruti,2019,16500.0,Petrol,Individual,Manual,First Owner,21.01,1197.0,81.8,5.0,675000.0
Hyundai,2010,70000.0,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0,300000.0
Maruti,2005,99361.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,90000.0
Maruti,2017,25000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,650000.0
Maruti,2014,70000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0,409000.0
Hyundai,2015,80000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,395000.0
Maruti,2010,70000.0,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,215000.0
Maruti,2014,70000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0,400000.0
Chevrolet,2012,60000.0,Petrol,Individual,Manual,Third Owner,18.6,1199.0,79.4,5.0,120000.0
Tata,2018,10000.0,Petrol,Individual,Automatic,First Owner,20.3,1199.0,84.0,5.0,645000.0
Maruti,2006,80000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,81000.0
Honda,2017,30000.0,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0,1300000.0
Honda,2017,33000.0,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0,1250000.0
Maruti,2013,90000.0,Petrol,Individual,Manual,Third Owner,16.02,1373.0,93.7,7.0,535000.0
Nissan,2014,80100.0,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.5,5.0,555000.0
Honda,2014,120000.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,725000.0
Mahindra,1983,10000.0,Diesel,Individual,Manual,Third Owner,19.3,1248.0,82.0,5.0,300000.0
Renault,2016,40000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,229999.0
Toyota,2013,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Maruti,2017,47000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,409999.0
Hyundai,2018,25000.0,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,1210000.0
Tata,2017,26000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,400000.0
Hyundai,2018,29000.0,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,520000.0
Maruti,2016,50000.0,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,650000.0
Maruti,2011,58000.0,Petrol,Individual,Manual,Third Owner,16.1,1298.0,88.2,5.0,325000.0
Maruti,2012,120000.0,Petrol,Individual,Automatic,First Owner,17.4,1197.0,85.8,5.0,420000.0
Maruti,2014,50000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,400000.0
Hyundai,2010,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.0,1197.0,80.0,5.0,254999.0
Maruti,2003,60000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0,65000.0
Maruti,2017,36000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,351000.0
Toyota,2007,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,8.0,20.37
Maruti,2011,185000.0,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5.0,185000.0
Nissan,2011,50000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0,250000.0
Maruti,2002,100000.0,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0,60000.0
Hyundai,2013,60000.0,Petrol,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2007,80000.0,Petrol,Individual,Manual,Second Owner,18.2,998.0,67.1,5.0,85000.0
Hyundai,2005,60000.0,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,85000.0
Maruti,2005,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,85000.0
Maruti,2011,90000.0,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,5.0,265000.0
Maruti,2010,162000.0,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0,130000.0
Maruti,2013,110000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,480000.0
Maruti,2008,120000.0,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,5.0,170000.0
Nissan,2011,45000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0,275000.0
Maruti,2005,90000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,89000.0
Ford,2010,90000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,170000.0
Mahindra,2019,16500.0,Petrol,Dealer,Manual,First Owner,17.0,1197.0,110.0,5.0,1090000.0
Hyundai,2017,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2018,52000.0,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0,610000.0
Datsun,2016,40000.0,Petrol,Dealer,Manual,First Owner,20.63,1198.0,67.0,5.0,335000.0
Hyundai,2015,40000.0,Petrol,Dealer,Manual,First Owner,18.9,1197.0,82.0,5.0,434999.0
Toyota,2018,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Renault,2018,13000.0,Petrol,Dealer,Manual,First Owner,20.71,799.0,53.26,5.0,390000.0
Honda,2012,40000.0,Petrol,Dealer,Manual,First Owner,18.5,1198.0,86.8,5.0,325000.0
Volkswagen,2019,10000.0,Petrol,Dealer,Manual,First Owner,17.0,1198.0,73.75,5.0,640000.0
Nissan,2012,9000.0,Petrol,Dealer,Manual,First Owner,16.95,1498.0,97.7,5.0,450000.0
Toyota,2013,70000.0,Diesel,Dealer,Manual,Second Owner,23.59,1364.0,67.06,5.0,400000.0
Hyundai,2009,60000.0,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0,215000.0
Renault,2014,40000.0,Diesel,Dealer,Manual,First Owner,20.45,1461.0,83.8,5.0,570000.0
Mahindra,2012,60000.0,Diesel,Dealer,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2008,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2011,50000.0,Petrol,Individual,Manual,Second Owner,15.64,1193.0,64.08,5.0,150000.0
Hyundai,2013,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Mercedes-Benz,2013,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Tata,2012,60000.0,Petrol,Dealer,Manual,First Owner,20.37,1248.0,79.4,4.0,20.37
Nissan,2013,120000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.1,5.0,250000.0
Maruti,2005,35000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,65000.0
Maruti,2016,60000.0,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,550000.0
Hyundai,2010,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,20.36,1197.0,78.9,5.0,140000.0
Renault,2016,30000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,300000.0
Volkswagen,2016,60000.0,Petrol,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Jaguar,2017,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Lexus,2019,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Jaguar,2017,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Tata,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Volvo,2019,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Toyota,2016,60000.0,Petrol,Trustmark Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2013,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,225000.0
Maruti,2018,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,740000.0
Honda,2016,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,550000.0
Toyota,2013,60000.0,Diesel,Trustmark Dealer,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,650000.0
Toyota,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,625000.0
Maruti,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,600000.0
Hyundai,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,450000.0
BMW,2019,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
BMW,2019,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,779000.0
Skoda,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,645000.0
Volvo,2018,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2010,106000.0,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5.0,150000.0
Toyota,2012,162000.0,Diesel,Individual,Manual,Third Owner,19.3,1248.0,82.0,5.0,265000.0
Honda,2009,60000.0,Petrol,Individual,Automatic,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,90000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,480000.0
Hyundai,2014,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,5.0,20.37
Toyota,2005,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,8.0,20.37
Maruti,2012,100000.0,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,5.0,300000.0
Hyundai,2009,60000.0,Petrol,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2009,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2016,50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,240000.0
Honda,2018,1000.0,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,5.0,1085000.0
Maruti,2017,19000.0,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.02,5.0,750000.0
Tata,2012,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2020,35000.0,CNG,Individual,Manual,First Owner,20.88,1196.0,61.7,5.0,409999.0
Maruti,2014,80000.0,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0,215000.0
Mahindra,2016,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2010,80000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,150000.0
Hyundai,2013,50000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,219000.0
Tata,2018,100000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,325000.0
Maruti,2013,120000.0,Petrol,Individual,Manual,Second Owner,15.1,1196.0,73.0,5.0,260000.0
Jaguar,2017,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Lexus,2019,60000.0,Petrol,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Jaguar,2017,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Tata,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Volvo,2019,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Toyota,2016,60000.0,Petrol,Trustmark Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2013,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,225000.0
Maruti,2018,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,740000.0
Honda,2016,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,550000.0
Toyota,2013,60000.0,Diesel,Trustmark Dealer,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,650000.0
Toyota,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,625000.0
Maruti,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,600000.0
Hyundai,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,450000.0
BMW,2019,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
BMW,2019,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,779000.0
Skoda,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,645000.0
Volvo,2018,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Honda,2019,40000.0,Diesel,Individual,Automatic,First Owner,23.8,1498.0,78.9,5.0,700000.0
Hyundai,2017,45000.0,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,950000.0
Maruti,2010,80000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,160000.0
Hyundai,2015,135000.0,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.01,5.0,409999.0
Toyota,2015,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2013,67000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.1,5.0,450000.0
Maruti,2017,50000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,900000.0
Toyota,2008,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Nissan,2011,110000.0,Diesel,Individual,Manual,Second Owner,23.08,1461.0,63.1,5.0,254999.0
Maruti,2009,40000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,130000.0
Maruti,2013,120000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,530000.0
Volkswagen,2015,110000.0,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.8,5.0,520000.0
Mahindra,2011,170000.0,Diesel,Individual,Manual,Second Owner,21.0,1461.0,64.1,5.0,229999.0
Maruti,2004,80000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,81000.0
Maruti,2016,47000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,600000.0
Hyundai,2015,93000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,81.86,5.0,409999.0
Maruti,2010,70000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,120000.0
Maruti,2014,50000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,320000.0
Ford,2015,70000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.05,5.0,292000.0
Tata,2012,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2016,44000.0,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,550000.0
Maruti,2014,25000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,385000.0
Hyundai,2016,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2019,10000.0,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,675000.0
Tata,2018,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2018,30000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,950000.0
Hyundai,2015,50000.0,Diesel,Individual,Manual,Second Owner,21.19,1396.0,88.73,5.0,610000.0
Hyundai,2012,120000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,525000.0
Honda,2019,40000.0,Diesel,Individual,Automatic,First Owner,23.8,1498.0,78.9,5.0,700000.0
Mahindra,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Nissan,2015,90000.0,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,5.0,580000.0
Maruti,2015,50000.0,Petrol,Individual,Manual,Second Owner,20.4,1197.0,83.11,5.0,434999.0
Datsun,2020,2136.0,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,350000.0
Toyota,2012,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2015,35000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,600000.0
Toyota,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2017,70000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,735000.0
Renault,2018,18000.0,Diesel,Dealer,Manual,First Owner,19.6,1461.0,108.45,5.0,1050000.0
Chevrolet,2016,110000.0,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.74,7.0,420000.0
Maruti,2017,60000.0,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0,800000.0
Toyota,2015,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2016,147000.0,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,600000.0
Toyota,2015,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,7.0,20.37
Chevrolet,2011,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2011,110000.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5.0,200000.0
Nissan,2016,35000.0,Petrol,Individual,Manual,First Owner,19.49,1198.0,67.04,5.0,370000.0
Hyundai,2010,110000.0,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,260000.0
Mahindra,2016,100000.0,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,280000.0
Maruti,2014,21000.0,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,610000.0
Ford,2013,60000.0,Diesel,Individual,Manual,Second Owner,23.5,1498.0,90.0,5.0,300000.0
Tata,2010,40000.0,Diesel,Individual,Manual,First Owner,16.6,1405.0,70.0,5.0,140000.0
Hyundai,2008,50000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,229999.0
Maruti,2010,65000.0,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0,200000.0
Maruti,2011,80000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,200000.0
Hyundai,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2016,80000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,750000.0
Maruti,2017,90000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,585000.0
Hyundai,2016,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2014,80000.0,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,430000.0
Mahindra,2020,44665.0,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,480000.0
Kia,2019,10000.0,Diesel,Individual,Manual,First Owner,20.8,1493.0,113.4,5.0,643000.0
Hyundai,2018,60000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,500000.0
Honda,2016,22000.0,Petrol,Individual,Manual,First Owner,18.5,1198.0,86.8,5.0,425000.0
Maruti,2014,25000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,250000.0
Maruti,2016,70000.0,Diesel,Individual,Manual,First Owner,27.62,793.0,47.0,5.0,285000.0
Maruti,2008,123000.0,Petrol,Individual,Manual,Third Owner,17.5,1298.0,85.8,5.0,160000.0
Volkswagen,2011,70000.0,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,250000.0
Chevrolet,2013,70000.0,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,5.0,170000.0
Toyota,2013,45000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.06,5.0,409999.0
Hyundai,2015,40000.0,Petrol,Individual,Automatic,First Owner,18.9,1197.0,82.0,5.0,400000.0
Maruti,2019,30000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,700000.0
Honda,2007,60000.0,Petrol,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2016,34000.0,Petrol,Individual,Manual,Second Owner,17.5,1373.0,91.1,7.0,660000.0
Maruti,2017,25000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,268000.0
Maruti,2016,50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,270000.0
Chevrolet,2013,50000.0,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5.0,300000.0
Tata,2017,90000.0,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,450000.0
Chevrolet,2012,70000.0,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0,220000.0
Tata,2009,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2012,85000.0,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,5.0,300000.0
Tata,2009,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2016,30000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,561000.0
Maruti,2018,15000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,755000.0
Datsun,2017,25000.0,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,235000.0
Maruti,2011,90000.0,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,165000.0
Maruti,2008,80000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,190000.0
